MINISTERIO DE DEFENSA NACIONAL,Unnamed Column,Unnamed Column 1,Unnamed Column 2,Unnamed Column 3,Unnamed Column 4,Unnamed Column 5,Unnamed Column 6,Unnamed Column 7,Unnamed Column 8,Unnamed Column 9,Unnamed Column 10,Unnamed Column 11,Unnamed Column 12,Unnamed Column 13,Unnamed Column 14,Unnamed Column 15,Unnamed Column 16,Unnamed Column 17,Unnamed Column 18
09/11/2019 12:00:00 AM,VALLE,CANDELARIA,Sábado,8:30:00,CGTO VILLAGORGONA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76130000,1
09/11/2019 12:00:00 AM,VALLE,CARTAGO,Sábado,6:05:00,LOS CONQUISTADORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,TECNICO PROFESIONAL EN SERVICIO DE POLICIA,TECNICO,76147000,1
09/11/2019 12:00:00 AM,VALLE,EL CERRITO,Sábado,17:06:00,CGTO EL PLACER,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76248000,1
10/11/2019 12:00:00 AM,ANTIOQUIA,ARGELIA,Domingo,20:00:00,EL ROBLE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5055000,1
10/11/2019 12:00:00 AM,ANTIOQUIA,BETULIA,Domingo,7:30:00,NARIÑO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5093000,1
10/11/2019 12:00:00 AM,ANTIOQUIA,CAUCASIA,Domingo,1:10:00,EL ALMENDRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5154000,1
10/11/2019 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,Domingo,21:00:00,EL CABRERO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,5101000,1
10/11/2019 12:00:00 AM,ANTIOQUIA,DABEIBA,Domingo,19:00:00,VDA. LA LLORONA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,5234000,1
10/11/2019 12:00:00 AM,ANTIOQUIA,SAN ROQUE,Domingo,21:00:00,ENCARNACIONES,RURAL,ESTADERO,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5670000,1
10/11/2019 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Domingo,20:35:00,LA CEIBA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5858000,1
10/11/2019 12:00:00 AM,ARAUCA,TAME,Domingo,10:00:00,VEREDA LA HORMIGA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,81794000,1
10/11/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,21:40:00,LA SIERRITA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,8001000,1
10/11/2019 12:00:00 AM,ATLÁNTICO,LURUACO,Domingo,1:30:00,ROSA MARIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,8421000,1
10/11/2019 12:00:00 AM,BOLÍVAR,SANTA ROSA,Domingo,18:50:00,SUBESTACION BAYUNCA,URBANA,TROCHA,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,13683000,1
10/11/2019 12:00:00 AM,CALDAS,MANIZALES (CT),Domingo,1:30:00,CERVANTES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,17001000,1
10/11/2019 12:00:00 AM,CALDAS,PALESTINA,Domingo,12:30:00,VDA LA MULETA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,17524000,1
10/11/2019 12:00:00 AM,CALDAS,PENSILVANIA,Domingo,19:35:00,VDA SANTA RITA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,17541000,1
10/11/2019 12:00:00 AM,CALDAS,SAMANÁ,Domingo,22:00:00,VDA EL SILENCIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,17662000,1
10/11/2019 12:00:00 AM,CHOCÓ,RÍO QUITO,Domingo,11:55:00,VEREDA LAS CHICHAS,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27600000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,22:30:00,VERGEL E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:52:00,LAS ACACIAS E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:10:00,EL MIRADOR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:21:00,LOURDES E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4:41:00,MEISSEN E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,6:34:00,LA ALAMEDA E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,60,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,SECUNDARIA,11001000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,7:09:00,LA ESTRELLA DEL SUR E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,11001000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,19:40:00,KENEDDY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,25307000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,SOACHA,Domingo,20:30:00,COMPARTIR,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,NO REPORTADO,25754000,1
10/11/2019 12:00:00 AM,CUNDINAMARCA,SOACHA,Domingo,7:30:00,EL MIRADOR DE CORINTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25754000,1
10/11/2019 12:00:00 AM,HUILA,CAMPOALEGRE,Domingo,23:25:00,RODRIGO LARA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,41132000,1
10/11/2019 12:00:00 AM,HUILA,GIGANTE,Domingo,20:00:00,VEREDA LA PALMA,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,45,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,41306000,1
10/11/2019 12:00:00 AM,HUILA,PITALITO,Domingo,4:30:00,SAN ANTONIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,58,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,41551000,1
10/11/2019 12:00:00 AM,NARIÑO,PASTO (CT),Domingo,5:30:00,CANTARANA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,52001000,1
10/11/2019 12:00:00 AM,NARIÑO,POTOSÍ,Domingo,9:00:00,VEREDA CUASPUD,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,52560000,1
10/11/2019 12:00:00 AM,NORTE DE SANTANDER,TIBÚ,Domingo,15:00:00,CORREGIMIENTO PACELLI,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54810000,1
10/11/2019 12:00:00 AM,QUINDÍO,ARMENIA (CT),Domingo,21:00:00,BOSQUE DE GIBRALTAR,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63001000,1
10/11/2019 12:00:00 AM,QUINDÍO,CIRCASIA,Domingo,6:11:00,LA ESMERALDA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63190000,1
10/11/2019 12:00:00 AM,RISARALDA,BELÉN DE UMBRÍA,Domingo,0:50:00,B. BUENOS AIRES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SEPARADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,66088000,1
10/11/2019 12:00:00 AM,SANTANDER,GIRÓN,Domingo,8:25:00,VDA. ACAPULCO,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,68307000,1
10/11/2019 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Domingo,1:40:00,VASCONIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73001000,1
10/11/2019 12:00:00 AM,VALLE,CALI (CT),Domingo,22:30:00,ALTO NAPOLES E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
10/11/2019 12:00:00 AM,VALLE,CALI (CT),Domingo,4:15:00,OBRERO E9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
10/11/2019 12:00:00 AM,VALLE,CALI (CT),Domingo,22:12:00,EL RETIRO E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
10/11/2019 12:00:00 AM,VALLE,EL DOVIO,Domingo,4:50:00,BENJAMIN PEREA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,41,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76250000,1
10/11/2019 12:00:00 AM,VAUPÉS,CARURU,Domingo,2:45:00,AEROPUERTO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,UNION LIBRE,-,AGRICULTOR,-,NO REPORTADO,97161000,1
11/11/2019 12:00:00 AM,ANTIOQUIA,CALDAS,Lunes,16:00:00,ANDALUCIA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,68,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5129000,1
11/11/2019 12:00:00 AM,ANTIOQUIA,CAUCASIA,Lunes,19:50:00,KILOMETRO 18,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5154000,1
11/11/2019 12:00:00 AM,ANTIOQUIA,CAUCASIA,Lunes,23:01:00,PUEBLO NUEVO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5154000,1
11/11/2019 12:00:00 AM,ANTIOQUIA,CAUCASIA,Lunes,23:01:00,PUEBLO NUEVO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5154000,1
11/11/2019 12:00:00 AM,ANTIOQUIA,EL BAGRE,Lunes,9:50:00,LA FLORESTA,URBANA,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,41,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5250000,1
11/11/2019 12:00:00 AM,ANTIOQUIA,FREDONIA,Lunes,11:00:00,NARANJAL POBLANCO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5282000,1
11/11/2019 12:00:00 AM,ANTIOQUIA,LA ESTRELLA,Lunes,16:20:00,CALLE VIEJA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5380000,1
11/11/2019 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,19:57:00,CASTILLA C-5,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,1
11/11/2019 12:00:00 AM,ANTIOQUIA,SEGOVIA,Lunes,15:30:00,20 DE JULIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5736000,1
11/11/2019 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Lunes,18:40:00,LAS MALVINAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,8001000,1
11/11/2019 12:00:00 AM,ATLÁNTICO,SOLEDAD,Lunes,22:15:00,VILLA SOLEDAD,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,VENEZUELA,EMPLEADO PARTICULAR,-,SECUNDARIA,8758000,1
11/11/2019 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Lunes,0:00:00,OLAYA HERRERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,13001000,1
11/11/2019 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Lunes,11:50:00,LOMA FRESCA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,13001000,1
11/11/2019 12:00:00 AM,CAUCA,CORINTO,Lunes,13:00:00,VDA LA MARIA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19212000,1
11/11/2019 12:00:00 AM,CAUCA,PATÍA,Lunes,20:10:00,VDA EL PORVENIR,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,19532000,1
11/11/2019 12:00:00 AM,CAUCA,PIAMONTE,Lunes,17:20:00,VDA. SANTA RITA,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,19533000,1
11/11/2019 12:00:00 AM,CAUCA,SAN SEBASTIÁN,Lunes,15:00:00,C/MIENTO SANTIAGO,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,63,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,ANALFABETA,19693000,1
11/11/2019 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Lunes,5:30:00,SAN FRANCISCO DE MEDRANO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,27001000,1
11/11/2019 12:00:00 AM,CÓRDOBA,MOMIL,Lunes,8:10:00,CGTO SABANETA,RURAL,TIENDA,ARMA DE FUEGO,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23464000,1
11/11/2019 12:00:00 AM,CÓRDOBA,SAHAGÚN,Lunes,0:39:00,BELALCAZAR,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23660000,1
11/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,3:20:00,SANTA FE E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,1
11/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,3:50:00,LA RIVIERA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,SECUNDARIA,11001000,1
11/11/2019 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,3:00:00,FLORIDA BLANCA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,11001000,1
11/11/2019 12:00:00 AM,CUNDINAMARCA,TOCANCIPÁ,Lunes,16:00:00,VER.CANAVITA,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,67,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,25817000,1
11/11/2019 12:00:00 AM,GUAJIRA,FONSECA,Lunes,14:45:00,VEREDA EL CARDONAL,RURAL,TROCHA,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44279000,1
11/11/2019 12:00:00 AM,MAGDALENA,PUEBLOVIEJO,Lunes,0:20:00,EL CARMEN,URBANA,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,47570000,1
11/11/2019 12:00:00 AM,MAGDALENA,PUEBLOVIEJO,Lunes,0:20:00,EL CARMEN,URBANA,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,47570000,1
11/11/2019 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Lunes,20:00:00,VEREDA PUEBLO NUEVO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
11/11/2019 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Lunes,0:30:00,VEREDA CANDELILLAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
11/11/2019 12:00:00 AM,NORTE DE SANTANDER,LABATECA,Lunes,8:30:00,VEREDA QUEBRADA AZUL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,54377000,1
11/11/2019 12:00:00 AM,NORTE DE SANTANDER,VILLA DEL ROSARIO,Lunes,17:45:00,CORREGIMIENTO LA PARADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,NO REPORTADO,54874000,1
11/11/2019 12:00:00 AM,QUINDÍO,CALARCA,Lunes,0:01:00,ZONA CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63130000,1
11/11/2019 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Lunes,3:30:00,LARA BONILLA FRAYLES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66170000,1
11/11/2019 12:00:00 AM,SANTANDER,GIRÓN,Lunes,1:35:00,EL PALENQUE,URBANA,CANCHA DE FUTBOL,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,68307000,1
11/11/2019 12:00:00 AM,SANTANDER,PUERTO WILCHES,Lunes,7:00:00,CGTO. PATURIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,68575000,1
11/11/2019 12:00:00 AM,SUCRE,EL ROBLE,Lunes,12:30:00,CGTO RANCHO DE LA CRUZ,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,70233000,1
11/11/2019 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Lunes,13:05:00,VRDA. AMBALA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73001000,1
11/11/2019 12:00:00 AM,VALLE,BUENAVENTURA,Lunes,2:45:00,VEREDA LA TRIANA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76109000,1
11/11/2019 12:00:00 AM,VALLE,CALI (CT),Lunes,6:00:00,CIUDADELA CONFANDI E17,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,1
11/11/2019 12:00:00 AM,VALLE,CALI (CT),Lunes,6:00:00,REPUBLICA ISRAEL E16,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,BICICLETA,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,1
11/11/2019 12:00:00 AM,VALLE,CALI (CT),Lunes,4:20:00,EL CEDRO E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,1
11/11/2019 12:00:00 AM,VALLE,CALI (CT),Lunes,5:50:00,BELISARIO CAICEDO E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
11/11/2019 12:00:00 AM,VALLE,CALI (CT),Lunes,21:01:00,ALTO NAPOLES E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
11/11/2019 12:00:00 AM,VALLE,CALI (CT),Lunes,21:01:00,ALTO NAPOLES E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,38,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
